Data da Venda,Categoria do Produto,Quantidade em Estoque,Filial,Nome do Produto,Preço do Produto (R$)
indisponivel,Eletrônicos,9,Filial 9,Batom líquido,82.75
indisponivel,Alimentos,22,Filial 4,Lápis de sobrancelha,98.12
indisponivel,Eletrônicos,28,Filial 1,Corretivo,89.4
indisponivel,Eletrônicos,39,Filial 1,Batom matte,11.91
indisponivel,Roupas,96,Filial 5,Batom matte,37.84
indisponivel,Alimentos,24,Filial 8,Pó compacto,98.15
indisponivel,Eletrônicos,34,Filial 7,Corretivo,93.78
indisponivel,Eletrônicos,35,Filial 7,Sombra de olhos,29.26
indisponivel,Eletrodomésticos,3,Filial 9,Base líquida,2.01
indisponivel,Roupas,82,Filial 2,Base líquida,20.27
indisponivel,Eletrodomésticos,21,Filial 5,Pó compacto,26.38
indisponivel,Eletrodomésticos,34,Filial 5,Corretivo,46.23
indisponivel,Eletrodomésticos,33,Filial 7,Batom matte,54.51
indisponivel,Eletrodomésticos,80,Filial 1,Pó compacto,54.52
indisponivel,Roupas,6,Filial 8,Batom matte,42.13
indisponivel,Roupas,43,Filial 4,Corretivo,10.38
indisponivel,Alimentos,74,Filial 3,Delineador líquido,96.99
indisponivel,Eletrônicos,4,Filial 4,Lápis de sobrancelha,56.39
indisponivel,Roupas,9,Filial 4,Máscara de cílios,5.89
indisponivel,Alimentos,53,Filial 5,Base líquida,47.9
indisponivel,Roupas,61,Filial 2,Base líquida,11.0
indisponivel,Roupas,10,Filial 4,Pó compacto,75.61
indisponivel,Eletrodomésticos,52,Filial 5,Sombra de olhos,16.8
indisponivel,Eletrônicos,46,Filial 9,Máscara de cílios,71.71
indisponivel,Eletrodomésticos,68,Filial 6,Delineador líquido,60.61
indisponivel,Alimentos,30,Filial 10,Batom líquido,80.99
indisponivel,Eletrônicos,32,Filial 9,Corretivo,27.73
indisponivel,Eletrônicos,70,Filial 10,Base líquida,19.78
indisponivel,Alimentos,90,Filial 2,Base líquida,89.15
indisponivel,Eletrônicos,86,Filial 3,Lápis de sobrancelha,59.21
indisponivel,Roupas,70,Filial 9,Pó compacto,49.77
indisponivel,Eletrônicos,56,Filial 3,Sombra de olhos,89.08
indisponivel,Alimentos,73,Filial 6,Lápis de sobrancelha,95.1
indisponivel,Eletrônicos,72,Filial 2,Máscara de cílios,80.2
indisponivel,Eletrodomésticos,3,Filial 3,Blush em pó,24.62
indisponivel,Roupas,89,Filial 3,Base líquida,83.9
indisponivel,Roupas,27,Filial 7,Corretivo,81.99
indisponivel,Eletrodomésticos,49,Filial 1,Blush em pó,51.32
indisponivel,Alimentos,50,Filial 2,Blush em pó,35.7
indisponivel,Alimentos,62,Filial 3,Batom matte,39.06
indisponivel,Roupas,13,Filial 2,Batom matte,39.35
indisponivel,Eletrodomésticos,33,Filial 9,Lápis de sobrancelha,43.39
indisponivel,Eletrônicos,18,Filial 8,Delineador líquido,16.69
indisponivel,Alimentos,74,Filial 1,Lápis de sobrancelha,32.1
indisponivel,Eletrodomésticos,37,Filial 2,Delineador líquido,67.25
indisponivel,Alimentos,33,Filial 5,Pó compacto,42.72
indisponivel,Alimentos,14,Filial 9,Batom líquido,31.46
indisponivel,Eletrônicos,98,Filial 2,Delineador líquido,61.51
indisponivel,Roupas,77,Filial 10,Batom matte,33.27
indisponivel,Roupas,75,Filial 8,Batom líquido,74.42
indisponivel,Roupas,64,Filial 3,Batom matte,39.43
indisponivel,Eletrônicos,61,Filial 1,Batom líquido,70.51
indisponivel,Eletrônicos,5,Filial 5,Corretivo,26.58
indisponivel,Roupas,15,Filial 10,Blush em pó,27.84
indisponivel,Roupas,89,Filial 1,Sombra de olhos,61.94
indisponivel,Eletrônicos,30,Filial 4,Delineador líquido,86.87
indisponivel,Alimentos,6,Filial 10,Batom líquido,51.13
indisponivel,Roupas,2,Filial 5,Batom líquido,12.27
indisponivel,Eletrônicos,42,Filial 8,Base líquida,85.61
indisponivel,Roupas,91,Filial 6,Pó compacto,42.8
indisponivel,Eletrônicos,90,Filial 1,Lápis de sobrancelha,79.89
indisponivel,Roupas,73,Filial 2,Corretivo,40.69
indisponivel,Eletrodomésticos,54,Filial 1,Base líquida,55.48
indisponivel,Alimentos,63,Filial 5,Blush em pó,8.2
indisponivel,Roupas,84,Filial 2,Batom matte,87.35
indisponivel,Eletrodomésticos,62,Filial 10,Delineador líquido,99.02
indisponivel,Roupas,48,Filial 2,Blush em pó,63.5
indisponivel,Roupas,8,Filial 2,Sombra de olhos,60.69
indisponivel,Roupas,27,Filial 5,Lápis de sobrancelha,81.81
indisponivel,Eletrodomésticos,44,Filial 1,Máscara de cílios,40.97
indisponivel,Eletrônicos,39,Filial 4,Batom líquido,92.8
indisponivel,Alimentos,37,Filial 9,Lápis de sobrancelha,79.1
indisponivel,Eletrodomésticos,100,Filial 1,Delineador líquido,3.89
indisponivel,Eletrodomésticos,52,Filial 5,Sombra de olhos,69.93
indisponivel,Alimentos,76,Filial 9,Pó compacto,57.21
indisponivel,Eletrodomésticos,54,Filial 2,Batom líquido,80.51
indisponivel,Alimentos,45,Filial 1,Máscara de cílios,31.83
indisponivel,Roupas,65,Filial 3,Sombra de olhos,27.44
indisponivel,Alimentos,79,Filial 1,Lápis de sobrancelha,70.58
indisponivel,Alimentos,89,Filial 2,Sombra de olhos,66.64
indisponivel,Alimentos,4,Filial 10,Sombra de olhos,48.3
indisponivel,Eletrodomésticos,86,Filial 4,Lápis de sobrancelha,17.97
indisponivel,Eletrônicos,61,Filial 1,Delineador líquido,91.78
indisponivel,Roupas,11,Filial 1,Batom matte,68.83
indisponivel,Alimentos,54,Filial 8,Sombra de olhos,78.46
indisponivel,Alimentos,5,Filial 2,Delineador líquido,78.1
indisponivel,Roupas,28,Filial 6,Blush em pó,89.47
indisponivel,Alimentos,59,Filial 8,Blush em pó,21.77
indisponivel,Eletrônicos,70,Filial 7,Pó compacto,62.73
indisponivel,Eletrodomésticos,83,Filial 5,Sombra de olhos,43.15
indisponivel,Eletrodomésticos,48,Filial 5,Base líquida,70.58
indisponivel,Alimentos,46,Filial 9,Delineador líquido,1.21
indisponivel,Eletrônicos,65,Filial 5,Delineador líquido,85.49
indisponivel,Eletrônicos,30,Filial 3,Máscara de cílios,73.75
indisponivel,Alimentos,8,Filial 2,Máscara de cílios,1.42
indisponivel,Eletrônicos,39,Filial 10,Lápis de sobrancelha,99.17
indisponivel,Eletrônicos,27,Filial 5,Base líquida,22.79
indisponivel,Eletrônicos,87,Filial 2,Corretivo,88.67
indisponivel,Eletrodomésticos,3,Filial 2,Lápis de sobrancelha,85.63
indisponivel,Alimentos,68,Filial 1,Pó compacto,35.69
indisponivel,Roupas,86,Filial 8,Batom matte,34.31
indisponivel,Alimentos,82,Filial 1,Lápis de sobrancelha,34.95
indisponivel,Eletrodomésticos,3,Filial 6,Máscara de cílios,83.14
indisponivel,Eletrodomésticos,72,Filial 1,Sombra de olhos,59.46
indisponivel,Alimentos,45,Filial 6,Batom líquido,28.91
indisponivel,Roupas,90,Filial 7,Pó compacto,40.93
indisponivel,Roupas,99,Filial 1,Lápis de sobrancelha,27.68
indisponivel,Alimentos,42,Filial 4,Batom matte,57.65
indisponivel,Eletrodomésticos,27,Filial 8,Batom líquido,82.39
indisponivel,Eletrônicos,24,Filial 4,Lápis de sobrancelha,9.02
indisponivel,Eletrônicos,44,Filial 6,Delineador líquido,30.51
indisponivel,Roupas,99,Filial 3,Delineador líquido,97.09
indisponivel,Eletrônicos,77,Filial 1,Pó compacto,23.95
indisponivel,Eletrodomésticos,15,Filial 2,Sombra de olhos,63.55
indisponivel,Roupas,8,Filial 6,Delineador líquido,10.2
indisponivel,Roupas,47,Filial 1,Blush em pó,62.14
indisponivel,Alimentos,73,Filial 10,Batom matte,24.47
indisponivel,Alimentos,97,Filial 8,Batom líquido,1.96
indisponivel,Alimentos,39,Filial 1,Delineador líquido,84.97
indisponivel,Alimentos,39,Filial 3,Base líquida,44.14
indisponivel,Eletrônicos,37,Filial 6,Sombra de olhos,70.64
indisponivel,Eletrônicos,72,Filial 8,Batom matte,63.17
indisponivel,Eletrodomésticos,99,Filial 6,Pó compacto,70.27
indisponivel,Eletrodomésticos,58,Filial 8,Base líquida,35.53
indisponivel,Eletrodomésticos,39,Filial 9,Delineador líquido,66.0
indisponivel,Eletrodomésticos,80,Filial 2,Blush em pó,98.26
indisponivel,Eletrônicos,54,Filial 3,Delineador líquido,65.17
indisponivel,Eletrodomésticos,57,Filial 8,Delineador líquido,94.43
indisponivel,Eletrônicos,3,Filial 6,Base líquida,48.08
indisponivel,Roupas,40,Filial 7,Blush em pó,66.11
indisponivel,Roupas,26,Filial 2,Base líquida,98.15
indisponivel,Alimentos,53,Filial 5,Base líquida,20.03
indisponivel,Roupas,25,Filial 2,Corretivo,38.02
indisponivel,Roupas,55,Filial 8,Lápis de sobrancelha,39.48
indisponivel,Eletrônicos,68,Filial 8,Lápis de sobrancelha,9.95
indisponivel,Eletrodomésticos,67,Filial 5,Blush em pó,89.76
indisponivel,Alimentos,63,Filial 1,Blush em pó,26.36
indisponivel,Alimentos,1,Filial 10,Máscara de cílios,2.59
indisponivel,Roupas,3,Filial 6,Batom matte,77.53
indisponivel,Alimentos,3,Filial 10,Delineador líquido,25.6
indisponivel,Alimentos,60,Filial 1,Sombra de olhos,27.81
indisponivel,Eletrônicos,73,Filial 1,Pó compacto,14.62
indisponivel,Eletrodomésticos,50,Filial 6,Delineador líquido,99.98
indisponivel,Eletrodomésticos,14,Filial 1,Pó compacto,39.74
indisponivel,Eletrodomésticos,58,Filial 7,Base líquida,8.9
indisponivel,Alimentos,80,Filial 8,Corretivo,9.73
indisponivel,Eletrodomésticos,54,Filial 6,Lápis de sobrancelha,16.0
indisponivel,Alimentos,76,Filial 10,Corretivo,72.39
indisponivel,Eletrônicos,99,Filial 10,Lápis de sobrancelha,52.17
indisponivel,Roupas,27,Filial 3,Sombra de olhos,51.14
indisponivel,Roupas,82,Filial 1,Batom líquido,70.64
indisponivel,Roupas,11,Filial 2,Blush em pó,47.52
indisponivel,Roupas,90,Filial 9,Pó compacto,10.07
indisponivel,Roupas,63,Filial 2,Máscara de cílios,6.61
indisponivel,Eletrodomésticos,40,Filial 2,Base líquida,4.29
indisponivel,Eletrônicos,85,Filial 7,Delineador líquido,54.75
indisponivel,Eletrodomésticos,66,Filial 1,Máscara de cílios,81.92
indisponivel,Eletrônicos,20,Filial 3,Lápis de sobrancelha,21.16
indisponivel,Eletrônicos,9,Filial 6,Blush em pó,65.54
indisponivel,Alimentos,72,Filial 6,Blush em pó,34.5
indisponivel,Alimentos,67,Filial 9,Delineador líquido,61.46
indisponivel,Eletrônicos,7,Filial 9,Corretivo,64.94
indisponivel,Eletrodomésticos,65,Filial 8,Batom líquido,55.63
indisponivel,Alimentos,75,Filial 9,Sombra de olhos,81.29
indisponivel,Alimentos,87,Filial 3,Delineador líquido,72.07
indisponivel,Alimentos,54,Filial 8,Blush em pó,47.27
indisponivel,Alimentos,7,Filial 4,Sombra de olhos,30.46
indisponivel,Roupas,42,Filial 7,Base líquida,80.7
indisponivel,Eletrônicos,89,Filial 9,Corretivo,30.94
indisponivel,Alimentos,4,Filial 4,Delineador líquido,93.64
indisponivel,Roupas,77,Filial 1,Pó compacto,42.12
indisponivel,Roupas,62,Filial 7,Delineador líquido,29.99
indisponivel,Eletrodomésticos,80,Filial 6,Lápis de sobrancelha,13.13
indisponivel,Roupas,49,Filial 1,Delineador líquido,4.69
indisponivel,Eletrônicos,84,Filial 5,Batom líquido,95.45
indisponivel,Roupas,56,Filial 5,Base líquida,17.9
indisponivel,Eletrodomésticos,84,Filial 8,Batom líquido,26.95
indisponivel,Eletrodomésticos,53,Filial 7,Batom matte,81.47
indisponivel,Alimentos,47,Filial 10,Pó compacto,86.52
indisponivel,Eletrônicos,57,Filial 1,Batom matte,18.33
indisponivel,Eletrônicos,12,Filial 8,Lápis de sobrancelha,94.24
indisponivel,Eletrônicos,2,Filial 9,Sombra de olhos,2.2
indisponivel,Alimentos,36,Filial 4,Máscara de cílios,69.68
indisponivel,Eletrônicos,18,Filial 9,Corretivo,6.5
indisponivel,Eletrodomésticos,54,Filial 10,Base líquida,92.43
indisponivel,Eletrodomésticos,32,Filial 3,Delineador líquido,73.64
indisponivel,Eletrodomésticos,7,Filial 5,Blush em pó,40.62
indisponivel,Alimentos,73,Filial 3,Pó compacto,6.78
indisponivel,Eletrônicos,14,Filial 6,Sombra de olhos,42.92
indisponivel,Eletrodomésticos,91,Filial 3,Batom matte,44.17
indisponivel,Alimentos,84,Filial 7,Batom matte,39.9
indisponivel,Alimentos,65,Filial 10,Máscara de cílios,29.69
indisponivel,Alimentos,5,Filial 2,Lápis de sobrancelha,91.77
indisponivel,Eletrodomésticos,43,Filial 3,Pó compacto,43.46
indisponivel,Roupas,7,Filial 3,Lápis de sobrancelha,63.69
indisponivel,Eletrônicos,55,Filial 3,Lápis de sobrancelha,72.83
indisponivel,Eletrônicos,48,Filial 8,Delineador líquido,64.68
2023-04-13 18:58:06.794203,Roupas,62,Filial 1,Lápis de sobrancelha,55.17
2023-06-03 18:58:06.794203,Eletrônicos,48,Filial 9,Batom matte,74.15
2023-06-08 18:58:06.794203,Roupas,36,Filial 5,Corretivo,54.86
2023-02-27 18:58:06.794203,Roupas,1,Filial 8,Delineador líquido,91.29
2022-09-05 18:58:06.794203,Roupas,52,Filial 2,Batom líquido,44.65
2022-09-11 18:58:06.794203,Eletrônicos,85,Filial 3,Base líquida,5.22
2023-02-08 18:58:06.794203,Eletrônicos,31,Filial 6,Máscara de cílios,1.08
2022-12-08 18:58:06.794203,Alimentos,76,Filial 5,Corretivo,56.22
2023-07-18 18:58:06.794203,Roupas,7,Filial 2,Batom matte,94.01
2023-06-19 18:58:06.794203,Alimentos,4,Filial 10,Lápis de sobrancelha,51.38
2023-07-19 18:58:06.794203,Eletrônicos,82,Filial 10,Pó compacto,5.59
2023-05-24 18:58:06.794203,Eletrônicos,8,Filial 3,Pó compacto,2.65
2023-01-24 18:58:06.794203,Roupas,6,Filial 1,Corretivo,68.62
2023-06-07 18:58:06.794203,Alimentos,70,Filial 6,Pó compacto,80.94
2023-01-10 18:58:06.794203,Alimentos,86,Filial 9,Batom matte,26.79
2023-02-09 18:58:06.794203,Alimentos,14,Filial 5,Base líquida,55.08
2022-10-24 18:58:06.794203,Alimentos,13,Filial 2,Base líquida,51.34
2023-03-06 18:58:06.794203,Alimentos,45,Filial 8,Sombra de olhos,31.07
2022-11-12 18:58:06.794203,Eletrodomésticos,44,Filial 7,Sombra de olhos,78.94
2023-02-03 18:58:06.794203,Eletrônicos,91,Filial 9,Batom matte,41.15
2023-07-31 18:58:06.794203,Eletrônicos,39,Filial 4,Base líquida,44.47
2023-06-07 18:58:06.794203,Roupas,23,Filial 3,Sombra de olhos,32.8
2022-10-31 18:58:06.794203,Alimentos,70,Filial 3,Delineador líquido,90.62
2023-03-04 18:58:06.794203,Eletrônicos,89,Filial 1,Pó compacto,66.56
2023-01-27 18:58:06.794203,Eletrônicos,77,Filial 8,Delineador líquido,57.56
2023-04-25 18:58:06.794203,Alimentos,13,Filial 3,Batom matte,40.92
2022-09-20 18:58:06.794203,Eletrônicos,73,Filial 10,Delineador líquido,65.96
2023-03-09 18:58:06.794203,Roupas,25,Filial 5,Lápis de sobrancelha,87.64
2023-02-06 18:58:06.794203,Alimentos,22,Filial 3,Sombra de olhos,61.21
2023-05-15 18:58:06.794203,Eletrodomésticos,57,Filial 8,Delineador líquido,12.77
2023-07-06 18:58:06.794203,Roupas,61,Filial 10,Blush em pó,86.67
2023-07-24 18:58:06.794203,Eletrodomésticos,56,Filial 6,Base líquida,26.87
2023-05-02 18:58:06.794203,Roupas,33,Filial 2,Batom líquido,83.86
2023-07-07 18:58:06.794203,Eletrônicos,49,Filial 3,Base líquida,89.13
2023-04-15 18:58:06.794203,Eletrônicos,87,Filial 2,Base líquida,12.08
2022-11-07 18:58:06.794203,Eletrônicos,67,Filial 4,Lápis de sobrancelha,73.5
2023-06-16 18:58:06.794203,Eletrodomésticos,76,Filial 2,Delineador líquido,90.34
2022-12-15 18:58:06.794203,Eletrônicos,1,Filial 4,Batom matte,5.74
2023-02-01 18:58:06.794203,Roupas,62,Filial 3,Batom matte,47.47
2023-08-22 18:58:06.794203,Alimentos,43,Filial 9,Delineador líquido,87.52
2023-05-20 18:58:06.794203,Alimentos,72,Filial 10,Delineador líquido,14.57
2023-02-03 18:58:06.794203,Roupas,9,Filial 8,Corretivo,69.69
2023-05-02 18:58:06.794203,Eletrônicos,12,Filial 5,Batom matte,62.96
2023-03-10 18:58:06.794203,Eletrônicos,57,Filial 1,Lápis de sobrancelha,52.49
2023-04-17 18:58:06.794203,Roupas,5,Filial 5,Sombra de olhos,85.51
2023-05-16 18:58:06.794203,Roupas,48,Filial 5,Base líquida,8.72
2022-12-16 18:58:06.794203,Eletrodomésticos,89,Filial 10,Batom líquido,78.58
2022-10-14 18:58:06.794203,Eletrônicos,28,Filial 9,Batom matte,23.8
2022-11-05 18:58:06.794203,Eletrodomésticos,5,Filial 3,Lápis de sobrancelha,36.96
2023-04-30 18:58:06.794203,Eletrônicos,2,Filial 6,Batom matte,13.84
2023-04-28 18:58:06.794203,Eletrodomésticos,69,Filial 7,Base líquida,23.45
2023-02-15 18:58:06.794203,Eletrônicos,19,Filial 3,Corretivo,31.88
2023-07-02 18:58:06.794203,Eletrodomésticos,83,Filial 3,Máscara de cílios,73.9
2023-05-27 18:58:06.794203,Roupas,32,Filial 5,Batom líquido,48.62
2023-04-12 18:58:06.794203,Eletrodomésticos,52,Filial 8,Batom matte,46.32
2023-03-23 18:58:06.794203,Alimentos,10,Filial 4,Base líquida,6.9
2022-10-27 18:58:06.794203,Eletrodomésticos,10,Filial 2,Pó compacto,26.51
2023-02-13 18:58:06.794203,Roupas,55,Filial 9,Máscara de cílios,37.52
2023-01-01 18:58:06.794203,Roupas,29,Filial 9,Lápis de sobrancelha,18.37
2023-08-29 18:58:06.794203,Alimentos,90,Filial 3,Sombra de olhos,75.04
2023-03-31 18:58:06.794203,Alimentos,46,Filial 8,Pó compacto,9.59
2023-03-07 18:58:06.794203,Eletrônicos,27,Filial 5,Corretivo,84.24
2022-09-11 18:58:06.794203,Eletrodomésticos,97,Filial 2,Base líquida,22.41
2023-01-26 18:58:06.794203,Roupas,7,Filial 10,Lápis de sobrancelha,18.03
2023-02-01 18:58:06.794203,Eletrônicos,49,Filial 2,Batom matte,56.88
2023-01-01 18:58:06.794203,Eletrônicos,10,Filial 4,Pó compacto,71.07
2023-08-03 18:58:06.794203,Alimentos,2,Filial 10,Corretivo,80.43
2022-10-06 18:58:06.794203,Eletrônicos,50,Filial 10,Batom líquido,67.95
2023-01-09 18:58:06.794203,Eletrônicos,89,Filial 9,Lápis de sobrancelha,15.85
2023-07-02 18:58:06.794203,Alimentos,31,Filial 7,Sombra de olhos,39.86
2023-06-04 18:58:06.794203,Eletrônicos,40,Filial 3,Lápis de sobrancelha,14.98
2023-02-23 18:58:06.794203,Roupas,91,Filial 9,Corretivo,6.9
2023-07-31 18:58:06.794203,Roupas,10,Filial 3,Batom matte,57.28
2022-11-18 18:58:06.794203,Eletrodomésticos,77,Filial 6,Corretivo,11.71
2022-11-19 18:58:06.794203,Eletrodomésticos,23,Filial 2,Blush em pó,60.0
2023-01-14 18:58:06.794203,Eletrônicos,72,Filial 8,Sombra de olhos,94.51
2022-11-25 18:58:06.794203,Alimentos,89,Filial 7,Sombra de olhos,86.96
2022-09-29 18:58:06.794203,Eletrônicos,50,Filial 1,Máscara de cílios,36.37
2023-07-21 18:58:06.794203,Eletrônicos,72,Filial 5,Sombra de olhos,9.36
2023-02-11 18:58:06.794203,Eletrodomésticos,78,Filial 6,Delineador líquido,43.3
2023-01-02 18:58:06.794203,Alimentos,75,Filial 1,Batom matte,75.34
2022-12-16 18:58:06.794203,Eletrônicos,84,Filial 10,Sombra de olhos,40.39
2022-12-26 18:58:06.794203,Eletrodomésticos,15,Filial 2,Delineador líquido,11.05
2022-12-19 18:58:06.794203,Eletrônicos,26,Filial 10,Pó compacto,39.21
2023-02-14 18:58:06.794203,Alimentos,46,Filial 8,Delineador líquido,48.01
2022-10-21 18:58:06.794203,Eletrodomésticos,79,Filial 8,Máscara de cílios,1.65
2022-09-26 18:58:06.794203,Eletrodomésticos,75,Filial 2,Máscara de cílios,43.61
2023-08-04 18:58:06.794203,Eletrônicos,11,Filial 3,Lápis de sobrancelha,75.25
2023-06-06 18:58:06.794203,Alimentos,25,Filial 2,Máscara de cílios,55.73
2023-03-25 18:58:06.794203,Roupas,7,Filial 6,Corretivo,11.96
2022-09-22 18:58:06.794203,Alimentos,88,Filial 6,Batom líquido,84.91
2023-06-23 18:58:06.794203,Eletrodomésticos,47,Filial 2,Pó compacto,83.6
2023-08-17 18:58:06.794203,Eletrodomésticos,22,Filial 7,Lápis de sobrancelha,87.64
2023-06-06 18:58:06.794203,Eletrônicos,98,Filial 5,Base líquida,79.79
2022-09-12 18:58:06.794203,Alimentos,67,Filial 5,Pó compacto,18.36
2023-03-03 18:58:06.794203,Eletrônicos,67,Filial 3,Batom líquido,40.28
2023-01-29 18:58:06.794203,Eletrônicos,79,Filial 4,Sombra de olhos,41.92
2022-12-03 18:58:06.794203,Eletrodomésticos,82,Filial 6,Pó compacto,48.15
2023-02-27 18:58:06.794203,Eletrodomésticos,96,Filial 6,Delineador líquido,30.29
2023-07-06 18:58:06.794203,Eletrônicos,86,Filial 3,Pó compacto,98.66
2023-07-06 18:58:06.794203,Eletrônicos,14,Filial 5,Delineador líquido,61.41
2022-11-24 18:58:06.794203,Alimentos,4,Filial 7,Batom matte,99.22
2022-12-24 18:58:06.794203,Eletrodomésticos,28,Filial 10,Sombra de olhos,61.0
2023-05-14 18:58:06.794203,Eletrônicos,45,Filial 9,Blush em pó,18.86
2023-04-23 18:58:06.794203,Eletrônicos,97,Filial 5,Lápis de sobrancelha,33.76
2023-01-17 18:58:06.794203,Alimentos,3,Filial 9,Delineador líquido,67.41
2022-10-22 18:58:06.794203,Eletrônicos,93,Filial 3,Delineador líquido,58.3
2022-10-28 18:58:06.794203,Eletrodomésticos,63,Filial 9,Batom líquido,57.95
2023-03-13 18:58:06.794203,Alimentos,63,Filial 2,Base líquida,66.9
2023-03-08 18:58:06.794203,Eletrodomésticos,48,Filial 3,Corretivo,35.55
2023-04-28 18:58:06.794203,Eletrônicos,55,Filial 7,Lápis de sobrancelha,51.94
